config,range,cost,velocity,result
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^bj^dk^ck,18,3",32.69759,6582.201,24.0171,Success
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",-0.1385802,1912.0,0.00087163,CouldNotStabilize
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1++*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,2",15.54253,3955.229,9.820121,Success
"*aMM0+++*bNM2++*cMN1++*dLM2+*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,1",-0.1887925,2825.248,17.01886,CouldNotStabilize
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,10,3",8.689727,3734.624,17.83678,Success
"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,70,3",17.95095,8377.48,17.94133,Success
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",-0.1621704,2094.393,0.004011857,CouldNotStabilize
"*aMM0+++++++++++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,30,3",-0.03154694,6519.419,0.0818432,CouldNotStabilize
"*aMM4*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,20,3",0,0,0,Error
"*aMM0*bNM2*cMN1*dLM2*eML1+^ab^ac^ad^ae,10,0",-0.2404071,1938.688,12.70324,CouldNotStabilize
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM3---------------*gMO3------*iKM4*hMK4^ab^ac^ad^ae^bf^cg^di^eh,13,3",-0.4805833,2591.355,7.489231,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,10,3",1.683839,2582.643,13.25135,Success
"*aMM0*bNM2*cMN1*dLM2*eML0*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,5,0",-0.463726,3234.0,11.87059,CouldNotStabilize
"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lLO4*mOL4*nOK3*oKO3^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm^mn^lo,80,3",10.1185,8630.146,16.02759,HitBoundary
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN2*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,1",-1.510502,2070.101,26.33375,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3------------*gNN3-----------*hLN3-----------*iNL3------------^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.001323857,4300.975,0.1022314,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM4*gMO2+++*hKM1+++*iMK2+++*kLL3+*jNN3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.511184,2929.212,15.65934,CouldNotStabilize
"*aMM0+++*bNM1++*cMN2++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3",19.17772,7242.688,24.67008,Success
"*aMM0+++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,22,1",-0.4920554,2505.359,3.309153e-05,CouldNotStabilize
"*aMM0++++*bNM2+++++++*cMN1+++++++*dLM2+++++++*eML1+++++++*fMO2+++*gOM1++*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-3.396367e-05,5452.962,0.2657985,CouldNotStabilize
"*aMM0+++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3++*kLN3++*lLL0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^el^dl,32,3",-0.02724279,5650.163,0.1711004,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1^ab^ac^ad^ae,10,3",-0.4431988,4196.704,13.09758,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML0^ab^ac^ad^ae,15,3",-0.9106255,3234.0,5.575498,CouldNotStabilize
"*aMM0+++++*bNM1+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL3*hLN1^ab^ac^ad^ae^cf^bf^eg^dg^ei^ib^dh^hc,20,3",-0.3436644,3788.503,31.29218,CouldNotStabilize
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gOM2*hKM2*iMK1^ab^ac^ad^ae^cf^bg^dh^ei,10,3",14.60327,5070.437,12.68168,Success
"*aMM0++++++++++++++++++*bNM1+++++*cMN1++++++*dLM1++++++*eML2++++++*fNL3---*gLN3---^ab^ac^ad^ae^ef^dg,12,3",-0.177206,9669.33,5.45067,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,3",-1.603788,1834.0,4.350237,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML1*fMO4*gOM4*hKM4*iMK4^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.5210083,1912.0,2.488472e-05,CouldNotStabilize
"*aMM0+++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM3++++++++++*gMO3++++++++++*hKM3++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.4773507,3524.545,1.633486,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM0*eML4^ab^ac^ad^ae,15,0",-0.7765848,3156.0,6.487138,CouldNotStabilize
"*aMM0*bNM2++*cMN1+*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,2",-0.3528044,2165.389,12.72263,CouldNotStabilize
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fOM1+++++*gMO2+++++*hKM1+++++*iMK2++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0004287417,4241.666,1.255056,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++*dLM2+++++*eML1+++*fLL4*gNN0^ab^ac^ad^ae^df^bg,5,3",-0.05880091,5207.951,4.723404,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN1+++*dLM2++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,3",9.96597,3519.277,10.62074,Success
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+*fNN3*gLL3^ab^ac^ad^ae^cf^eg^bf^dg,20,3",-0.1407613,3058.436,21.99146,CouldNotStabilize
"*aMM0++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,15,1",-0.4282734,3246.374,1.289548e-05,CouldNotStabilize
"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,90,3",-0.316296,8973.586,2.429759,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3^ab^ac^ad^ae^bf^cg,5,3",-0.7692256,3644.624,12.64444,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN0^ab^ac^ad^ae^df^eg^ch^bh,5,3",-0.1023935,5030.402,6.050679,CouldNotStabilize
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*iKM1*hMK2*jNN4*kNL4*lLN4*mLL0^ab^ac^ad^ae^bf^cg^di^eh^bj^bk^ek^cj^cl^dl^dm^em,13,3",-0.3795379,4217.359,8.17836,CouldNotStabilize
"*aMM3+++++++++++++++++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3",0,0,0,Error
"*aMM0+++++*bNM3+++*cMN3+++*dLM3++*eML3++*fOM1+++++*gMO2+++++*hMK2+++++*iKM1+++++^ab^ac^ad^ae^bf^cg^eh^di,5,3",15.98537,4513.166,6.208028,Success
"*aMM0++++++++*bNM2++*cMN1++*dLM2*eML1^ab^ac^ad^ae,12,3",-0.4236876,3963.516,5.327478,CouldNotStabilize
"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,25,3",36.16147,8804.246,19.60128,Success
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fNN3*gLL3*hOM2++*iKM2++*jMO2++*kMK2++*lLN1^ab^ac^ad^ae^cf^eg^bh^di^cj^ek^cl,10,3",-0.2894025,4286.402,1.014298,CouldNotStabilize
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+++++*gLL3++++++++^ab^ac^ad^ae^cf^eg^bf^dg,10,3",6.875223,3219.896,11.87446,Success
"*aMM2*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",0,0,0,Error
"*aMM0++*bNM2++*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,1",-0.2630674,2518.678,10.20016,CouldNotStabilize
"*aMM0++*bNM2++*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,12,3",-0.3953923,2518.678,7.492854,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2++*gOM2++*hMK2++*iKM2++^ab^ac^ad^ae^cf^bg^eh^di,10,3",4.667172,4896.767,12.14997,Success
"*aMM0+*bNM2+*cMN1+++*dLM2+*eML1+*fLN3*gNL3^ab^ac^ad^ae^cf^bg,13,0",-0.08627091,2456.719,2.241591,CouldNotStabilize
"*aMM0+++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,2",-0.01781228,3529.027,0.04997993,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL1+*gLN2+^ab^ac^ad^ae^ef^dg,5,3",18.53519,7014.912,11.11217,Success
"*aMM0*bNM2++*cMN1++*dLM2++*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",-0.0006467127,2138.188,0.2635509,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++*eML1+++*fOM0*gMO3++++++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.7969882,5511.993,7.379347,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,19,3",-0.4206622,5885.912,2.628403,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML4^ab^ac^ad^ae,30,3",-0.6144114,1834.0,2.644135,CouldNotStabilize
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMO2*hMK2*iKM1^ab^ac^ad^ae^bf^cg^eh^di,13,3",3.443895,3305.61,16.76986,Success
"*aMM0+++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3+*gNL3+^ab^ac^ad^ae^df^eg,5,3",17.67892,4482.367,10.21366,Success
"*aMM3++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3",0,0,0,Error
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.630145,2827.886,5.721597,CouldNotStabilize
"*aMM0++++++++*bNM2++*cMN1++*dLM2*eML1^ab^ac^ad^ae,16,0",-0.4540167,3963.516,4.779247,CouldNotStabilize
"*aMM0-----------------*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.02506775,1877.368,0.001896761,CouldNotStabilize
"*aMM0++++++++*bNM3-*cMN3-*dLM3-*eML3-*fOM1+*gPM1+++*hMO2+*iMP2+++*jKM1+*kJM1+++*lMK2+*mMJ2+++^ab^ac^ad^ae^bf^fg^ch^hi^dj^jk^el^lm,5,3",21.55574,5040.313,8.449003,Success
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1+++++*gMO2+++++*hKM1+++++*iMK2+++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",15.65837,4522.992,9.453534,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL1*hLN1++^ab^ac^ad^ae^cf^bf^eg^dg^hc^ib^ei^dh,20,3",-0.002684803,3852.902,1.445592,CouldNotStabilize
"*aMM0++++*bNM2++*cMN1+*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,2",-0.2710244,2988.537,12.42052,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN2++++*dLM2+++*eML4^ab^ac^ad^ae,5,3",-0.1870377,3344.075,3.012201,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM0*eML4^ab^ac^ad^ae,42,1",-0.7398765,3156.0,3.679625,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*kLL1*jNN3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.01028776,3418.354,1.025193,CouldNotStabilize
"*aMM0++++*bNM2++*cMN1+++*dLM2++*eML1++*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,2",-1.805001e-06,3056.711,0.2196452,CouldNotStabilize
"*aMM0++++*bNM2++*cMN1+*dLM2++*eML1++*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,2",3.853914,2961.335,26.5095,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^ef^dg,5,3",17.05816,3630.402,10.18142,Success
"*aMM0*bNM2*cMN1*dLM2*eML4*fMO4*gOM4*hKM4*iMK4^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.5355417,1834.0,1.932696,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",-0.02394555,3017.606,0.2181292,CouldNotStabilize
"*aMM0++++++++*bNM2++*cMN1++*dLM2++*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,3",-0.3013121,4190.218,17.48545,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN4*gLL3^ab^ac^ad^ae^cf^eg^bf^dg,20,3",0.1698372,3550.301,0.6441927,Success
"*aMM0+++++*bNM2+++++*cMN2+++++*dLM2+++++*eML1+++++*fOM3+++*gMO3+++*hMK3+++++*iKM3+++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.004077303,4533.352,4.654597,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,11,1",11.20838,4318.766,15.42136,Success
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3*gNL3*iOL0*hLO4^ab^ac^ad^ae^cf^bg^gi^fh,26,0",-0.4449478,4284.866,22.80717,CouldNotStabilize
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,3",3.414616,2398.727,10.85821,Success
"*aMM0+*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,18,1",-0.43672,2094.393,5.444628e-05,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,14,3",8.786758,3408.152,10.63805,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^ef^dg^fb^gc,37,3",3.108927,3630.402,10.76861,Success
"*aMM0*bNM2*cMN1*dLM2*eML1*fNN2*gLL4^ab^ac^ad^ae^cf^eg^bf^dg,10,3",-0.3497014,1990.0,18.91142,CouldNotStabilize
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,13,3",3.00632,2993.61,15.67563,Success
"*aMM0++*bNM4*cMN4*dLM4*eML4*fOM2+++*gNN2+++*hNL2+++*iMO3*jLN1+++*kKM2+++*lLL2+++*mMK1+++*nPM4*oON4*pOL3*qNO4*rMP4*sLO3*tKN3*uJM4*vKL4*wNK3*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.001039795,3780.918,7.089012,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,26,1",-0.3835682,1912.0,1.412167,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gOM2+*hKM2+*iLN0+*jMK1+*kNL0+^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",27.05663,6806.934,24.45363,Success
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM3*gNN4*hNL4*iMO3*jLN4*kKM3*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",-0.1999373,2639.029,14.14579,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3+*gNL3+++++++*hNK4*iOL4^ab^ac^ad^ae^cf^bg^gh^gi,26,0",-0.03895176,2925.109,0.1305619,CouldNotStabilize
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*iKM1*hMK2*jNN3*kNL3*lLN2*mLL3^ab^ac^ad^ae^bf^cg^di^eh^bj^bk^ek^cj^cl^dl^dm^em,13,3",-0.4167632,3135.662,17.86835,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML4^ab^ac^ad^ae,22,1",-0.6563888,1834.0,2.610426,CouldNotStabilize
"*aMM0+++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,40,3",-0.1692547,8100.237,0.004648275,CouldNotStabilize
"*aMM0*bNM2*cMN2*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj^eh,6,2",-0.7562394,1756.0,0.3025947,CouldNotStabilize
"*aMM0++++++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3",14.23055,4208.7,10.28492,Success
"*aMM0*bNM2*cMN1*dLM2*eML0^ab^ac^ad^ae,26,1",-0.08857667,3234.0,3.995721,CouldNotStabilize
"*aMM0+++*bNM2*cMN1+*dLM2+*eML1+*fOM0*gMO0*hKM0*iMK0*rOO3*jKL2*kLK1*lOL2*uOK3*mNK1*nON2*oNO1*tKK3*pLO1*sKO3*qKN2^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",-0.3536424,9129.825,4.602198,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML0^ab^ac^ad^ae,5,1",-0.901863,3234.0,5.822136,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1*dLM2+++*eML1++^ab^ac^ad^ae,5,3",-0.1404745,2602.602,18.98288,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM3*eML1+++^ab^ac^ad^ae,20,3",-0.7265193,3350.239,8.177856,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-*gNL3-^ab^ac^ad^ae^cf^eg,9,3",8.90862,2170.148,9.375501,Success
"*aMM0+++*bNM2+*cMN1*dLM3*eML1+*fOM1+*gMO2+*hKM1+*iMK2+*rOO3*jKL2+*kLK1+*lOL2+*uOK3*mNK1+*nON2+*oNO1+*tKK3*pLO1+*sKO3*qKN2+^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",-0.001157804,4137.488,0.6393203,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+*eML1^ab^ac^ad^ae,26,1",-0.4357701,4101.329,6.423751,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,15,3",-0.3633941,1912.0,0.4828815,CouldNotStabilize
"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+++*gLL3+++^ab^ac^ad^ae^cf^eg^bf^dg,10,3",0.2903235,2588.896,7.547213,Success
"*aMM0+++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,14,3",-0.3915062,2505.359,5.15808e-05,CouldNotStabilize
"*aMM0*bNM0*cMN4*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,12,3",-0.8081091,3000.0,2.456635e-05,CouldNotStabilize
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3-*gLL3++^ab^ac^ad^ae^cf^eg^bf^dg,10,3",6.721315,3158.718,11.56205,Success
"*aMM0++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,12,3",-0.00975265,2735.148,0.02931699,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML0^ab^ac^ad^ae,27,3",-0.1472873,3234.0,5.414024,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++*hNN3++*iLL1^ab^ac^ad^ae^df^fc^eg^gb^bh^ch^di^ei,20,3",-0.01302855,3816.429,0.2015101,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,13,0",0.7659122,2742.845,9.393316,Success
"*aMM0+++++*bNM1++++++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-0.01656533,3757.638,10.94187,CouldNotStabilize
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM3*gNN4*hNL4*iMO3*jLN4*kKM2*lLL4*mMK3^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",-0.06265993,2717.029,35.42683,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++*dLM2+++++*eML1+++*fLL3++++*gNN3++++^ab^ac^ad^ae^df^bg,10,3",10.60987,4006.777,14.30424,Success
"*aMM0+*bNM2++*cMN1++*dLM2+*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,15,3",-0.3007498,2414.282,14.20204,CouldNotStabilize
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1^ab^ac^ad^ae,22,1",-0.4954199,4858.625,11.42056,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN2++*dLM2++*eML2++*fNN1^ab^ac^ad^ae^cf,5,3",-0.03252382,3325.95,0.4945195,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,36,3",-0.006401765,1912.0,0.06903112,CouldNotStabilize
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1^ab^ac^ad^ae,10,0",-0.6914333,2174.456,27.46105,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,3",-0.7525156,1756.0,0.3091737,CouldNotStabilize
"*aMM0++++++*bNM2++*cMN1++*dLM2*eML1^ab^ac^ad^ae,12,0",-0.4176219,3379.374,6.614529,CouldNotStabilize
"*aMM0+++*bNM2+*cMN4*dLM1*eML1+*fOM1+*gMO2+*hKM1+*iMK2+*rOO3*jKL2+*kLK1+*lOL2+*uOK3*mNK1+*nON2+*oNO1+*tKK3*pLO1+*sKO3*qKN2+^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",-0.001147727,4057.387,0.4027446,CouldNotStabilize
"*aMM0++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hMK2*iKM1^ab^ac^ad^ae^bf^cg^eh^di,13,3",2.962867,2603.977,16.26523,Success
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,24,1",-0.4748217,4736.562,3.254036,CouldNotStabilize
"*aMM0+++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,23,2",9.806795,4639.701,13.66807,Success
