config,range,cost,velocity,result
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3++++++++++*gMO3+++^ab^ac^ad^ae^bf^cg,5,3",0.0,3698.365,12.01116,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1+++*gMO2+++*hMK2+++*iKM1+++*jLN0++*kNL0++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,25,3",31.07237,7583.602,25.098,Success
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fNL3++++++*gLN3++++++^ab^ac^ad^ae^ef^dg,10,3",12.5913,2421.415,9.76513,Success
"*aMM0+*bNM3*cMN2+*dLM3+*eML0+*fNN3-*gLL3-^ab^ac^ad^ae^cf^eg^bf^dg,10,3",0.0,3785.642,8.009422,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2+*eML1^ab^ac^ad^ae,24,2",0.0,5912.599,4.055154,CouldNotStabilize
"*aMM0+*bNM2*cMN1*dLM2*eML2*fOM2++*gMO2++*hKM2++*iMK2+++*jNN1+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",0.0,2917.313,1.517437,CouldNotStabilize
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^dk^ck,35,3",20.11849,6523.013,27.22313,Success
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,10,0",0.03385379,2238.808,1.446467,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,46,3",18.56177,7435.237,22.03526,Success
"*aMM0*bNM2++*cMN1+*dLM2+*eML1+*fLN3---*gNL3---^ab^ac^ad^ae^cf^eg,11,3",0.0,2193.333,0.2097216,CouldNotStabilize
"*aMM0+++++++*bNM2*cMN1*dLM2*eML1*fNN3*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",0.0,3689.228,0.0387786,CouldNotStabilize
"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk,70,3",17.95111,8377.48,17.94116,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fOM3*gMO3++^ab^ac^ad^ae^bf^cg,10,3",0.0,4315.211,11.08612,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------*gNL3-----------^ab^ac^ad^ae^df^eg^cf^gb,1,3",47.4059,1931.344,9.783897,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++*hNN1*iLL2+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ch^di^ei,20,3",0.3551559,3927.082,4.641167,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3----------------*iPL3++++++++++++++++*jOJ0----------------*kLM2++++++++++++++++*lKM1++++++++++++++++*mMJ0++++*nLN0----------------^ab^bc^cd^de^df^dg^ch^hi^fj^ak^kl^gm^kn,70,3",0.0,24368.65,0.8796675,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3",11.81921,5662.143,27.68429,Success
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3",13.90864,6143.036,27.5311,Success
"*aMM3++++*bML0----------------*cNL4++++++++++++++++*dOL0++++++++++++++++*eMN2----------------*fNK1++++++++++++++++*gLN4++++++++++++++++*hKN3*iNJ1++++++++++++++++*jNN4+*kLL2----------------*lKL1++++++++++++++++*mKK3++++++++++++++++*nLK3--------*oOK2----------------*pPL4++*qLO1++++++++++++++++*rPK4----------------*sMO4++++++++++++++++*tMP1++++++++++++++++*uKM3++*vPM2----------------*wNM4++++++++++++++++*xOJ3++++++++++++++++*yJM2----------------*zJL4----------------*!JK1--------*@OM3----------------^ab^bc^cd^ae^cf^eg^gh^fi^ej^bk^kl^lm^mn^fo^dp^gq^pr^qs^st^hu^pv^aw^ix^uy^yz^m!^v@,70,3",0.0,25550.92,1.589299,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2+*eML1+*fLN3-----*gNL3-----^ab^ac^ad^ae^df^eg^cf^ge,30,3",0.0,1896.139,3.195908,CouldNotStabilize
"*aMM0++++*bNM2++*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh,3,1",0.0,3028.349,11.2598,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,30,3",25.89429,7212.987,22.97823,Success
"*aMM0++++++++++++*bNM2+++*cMN1+++*dLM2++*eML1^ab^ac^ad^ae,16,1",0.0,5547.623,14.72424,CouldNotStabilize
"*aMM0*bNM2++*cMN1+*dLM2+*eML1+*fNL3--------*gLN3--------^ab^ac^ad^ae^ef^dg,8,3",0.0,2157.187,0.2650069,CouldNotStabilize
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----*gNL3-----^ab^ac^ad^ae^df^eg^cf^gb,30,3",0.0,2320.55,0.00140093,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPM3--------*lPJ2++++++++++++++++*mPK2----------------*nOM2++++++++++++++++*oON0----------------*pPN1++++++++++++++++*qMJ1----------------^ab^bc^cd^de^df^dg^fh^fi^hj^jk^il^fm^hn^no^op^gq,70,3",0.0,35820.44,0.6405913,CouldNotStabilize
"*aMM0++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3+*gLL3+*hLN2*iNL1^ab^ac^ad^ae^cf^bf^eg^dg^hc^ib^ei^dh,20,3",7.188534,4355.714,16.73594,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3^ab^ac^ad^ae^cf,5,3",2.166577,3550.301,10.55027,Success
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2*kLL2*lLN2*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",0.5200403,3670.227,8.520085,Success
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM3*gNN4*hNL4*iMO3*jLN4*kKM3*lLL4*mMK0^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",0.0,4039.029,5.97577,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",0.0,6168.175,11.29403,CouldNotStabilize
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3++*kLN3++*lLL0*mNN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^el^dl^bm^cm,64,3",3.168715,5980.212,15.0664,HitBoundary
"*aMM0+++++*bNM2+++*cMN1+++*dLM2++++*eML1++++*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj^eh,6,2",4.920934,3618.075,17.3282,Success
"*aMM0++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,32,1",0.0,2291.977,6.349515e-06,CouldNotStabilize
"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^fc^gb,34,3",6.942351,3962.186,26.31699,Success
"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bk,51,3",13.58177,5975.227,28.39722,Success
"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,18,1",0.0,1556.641,1.136973e-05,CouldNotStabilize
"*aMM0+++*bNM2+*cMN1+*dLM2+++*eML1++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,10,0",0.0,2907.499,1.734412,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^ef^eg^gb,33,3",3.542468,6634.986,25.63976,HitBoundary
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNM0++++*eNK1----------------^ab^bc^ad^ce,70,3",0.0,9612.6,4.828436,CouldNotStabilize
"*aMM0-----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,65,3",4.185968,4913.633,20.72293,Success
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^eg,39,3",4.948713,5382.643,33.74048,HitBoundary
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1*mLL1^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm,60,3",23.24212,9261.735,16.58237,Success
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2+*kLL2*lLN2*mNL2^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",0.196125,3499.331,5.22027,Success
"*aMM0*bNM2++*cMN1+++*dLM2++*eML1+*fNN4*gNL3*hLN3*iLL4^ab^ac^ad^ae^bf^bg^ch^di^cf^dh^eg^ei,10,1",0.0,2353.952,0.5536588,CouldNotStabilize
"*aMM0------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^gb,33,3",10.66943,4390.875,30.45185,Success
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*iKM1*hMK2*jNN4*kNL4*lLN4*mLL2^ab^ac^ad^ae^bf^cg^di^eh^bj^bk^ek^cj^cl^dl^dm^em,13,3",0.0,2895.359,0.07839714,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cLL0----------------*dNL0++++++++++++++++*eNK1++++++++++++++++*fLK3----------------*gKL3--*hNJ0++++++++++++++++*iMK1----------------*jOK2----------------*kMJ0----------------^ab^bc^bd^de^cf^cg^eh^bi^ej^ik,70,3",0.0,20617.03,2.938963,CouldNotStabilize
"*aMM0---------*bNM2++*cMN1++*dLM2++*eML1++*fMO1+*gKM2+*hMK1+*iOM2+*jNL4+*kLN4+*lNN0-----*mLL0-------*nKN4*oNK4*pLO4*qOL4^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bl^em^cl^dm^kc^jb^gn^ho^kp^pf^jq^qi,15,3",0.288563,2730.735,6.742595,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3-----------------^ab^ac^ad^ae^df^ef^cg^bg,6,3",0.0,1752.499,0.2036595,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",11.09872,5815.977,27.62295,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3++*gLL3--^ab^ac^ad^ae^bf^df^eg,5,3",9.64243,4306.572,20.6179,Success
"*aMM0+++*bNM2++*cMN1+++*dLM1+*eML1+++*fMO4*gOM0*hNN4*iON4*jNO4^ab^ac^ad^ae^cf^bg^bh^ch^hi^hj,10,3",0.0,4242.672,15.95547,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1+++*gMO2+++*hMK2+++*iKM1+++*jLN0++++*kNL0++++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,40,3",29.79671,8469.944,22.69193,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mNM0++++*nPM3*oMJ2----------------*pOM2++*qON2----------------*rPN3--------*sOO1--*tPO3++++++++++++++++*uMN2++++*vLN4----------------*wKN1++++++++++++++++*xNN1++^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^cm^jn^go^mp^pq^qr^qs^st^au^uv^vw^qx,70,3",0.0,35383.88,4.451408,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----*gNL3-----^ab^ac^ad^ae^df^eg^bf^cg^bd,10,3",0.1952029,1816.514,6.167058,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3*gLL3------*iLN3------*hNL3------^ab^ac^ad^ae^cf^eg^ci^eh,10,3",0.468599,4394.078,8.407269,Success
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^gb^fc,14,3",21.71222,4610.436,35.61925,Success
"*aMM0+++++++++*bNM2++*cMN1++*dLM2++*eML1++*fLN4*gNL4^ab^ac^ad^ae^cf^bg,12,0",11.85281,4417.451,13.37885,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------*gNL3---------^ab^ac^ad^ae^df^eg^cf^gb,20,3",0.0,1786.345,0.5970406,CouldNotStabilize
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,53,3",17.24857,7353.813,24.38797,Success
"*aMM0---*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3",30.78774,7456.042,30.18679,Success
"*aMM0+*bNM3+++*cMN3+++*dLM0*eML4*fOM4*gMO4*hKM4*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,5,3",0.0,3371.039,0.04643791,CouldNotStabilize
"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1+*gNN2+*hNL3*iLN3^ab^ac^ad^ae^df^bg^eh^di^cf^dh,5,3",18.80539,4688.343,9.85463,Success
"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^ef^bg,31,3",14.67617,4662.591,32.97133,Success
"*aMM0-*bNM2++*cMN1++*dLM2+*eML1+*fOM2+*gNN0-----*hNL3*iMO1+*jLN3*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pj^mq^hq^le,29,3",0.7214484,3898.782,13.3206,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN3-*gNL3-^ab^ac^ad^ae^df^eg,5,3",14.83831,4297.099,11.22838,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nPM3++++++++++++++++*oOM2++++++++++++++++*pON0----------------*qPN1----------------*rNM0----------------*sLL0----^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^jn^no^op^pq^or^bs,70,3",0.0,33310.43,1.991502,CouldNotStabilize
"*aMM0+++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN3++*gNL3++^ab^ac^ad^ae^cf^bg,26,0",10.89422,6196.653,9.783799,Success
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,99,3",5.744504,7353.813,32.78901,HitBoundary
"*aMM0++*bNM2+++*cMN2++*dLM1+++*eML1+++^ab^ac^ad^ae,5,3",0.0,2724.664,0.5340642,CouldNotStabilize
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------*gNL3----------^ab^ac^ad^ae^df^eg^cf^gg,8,3",10.38957,2287.346,11.48512,Success
"*aMM3--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,43,3",0.0,5431.915,5.293291,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,60,3",2.157241,6625.951,13.23537,HitBoundary
"*aMM0++++++++*bNM4*cMN4*dLM4*eML4*fKM2+++*gMK1+++*hMO1+++*iOM2+++*jNN4*kLL4*lLN3+++++++++*mNL3+++++++++^ab^ac^ad^ae^df^eg^ch^bi^bj^dk^cl^bm^cj^ke^ld^me,30,3",8.091582,4574.016,9.808122,Success
"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fOM1*gNN4*hNL4*iMO2*jLN4*kKM3*lLL4*mMK3^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,2",0.0,3087.561,0.8794629,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2+*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",0.0,2854.573,5.145421,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1++++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,61,3",23.02169,9179.673,16.69468,Success
"*aMM3+*bNM2*cMN0*dLM0*eML0*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",0.0,5828.01,76.26343,CouldNotStabilize
"*aMM0+++++*bNM2+++++++++++++++++*cMN1+++*dLM1+++*eML1+++^ab^ac^ad^ae,5,3",0.0,7371.827,24.12734,CouldNotStabilize
"*aMM0-------*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1+*gKM2+*hMK1+*iOM2+*jNL3+*kLN3+*lNN0*mLL0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bl^cl^em^dm,15,3",6.559152,4885.896,3.440605,Success
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0---*gNL0---^ab^ac^ad^ae^df^ef^bg,37,3",4.019857,3686.217,20.86256,Success
"*aMM0+++*bNM2+*cMN1+++*dLM2*eML1*fOM3*gMO3*iKM4*hMK4^ab^ac^ad^ae^bf^cg^di^eh,13,3",0.0,2814.311,14.38853,CouldNotStabilize
"*aMM0+++*bNM2*cMN1++*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",0.0,2571.859,8.274545,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------*gNL3----------^ab^ac^ad^ae^cf^eg,10,3",1.450974,2104.953,17.37523,Success
"*aMM0+++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3++*gLL4++^ab^ac^ad^ae^bf^dg,5,3",9.24062,5404.61,16.95259,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3----*gNL3----^ab^ac^ad^ae^df^eg^cf^gg,10,3",0.5495999,1977.874,11.72194,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------------*gNL3-------------------------^ab^ac^ad^ae^df^eg^cf^gb,2,3",7.854565,1876.575,13.43712,Success
"*aMM0+++++++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,11,3",0.0,3689.228,0.0007027083,CouldNotStabilize
"*aMM0+++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,80,3",0.9878285,10594.39,3.81052,HitBoundary
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3*gNL3*jLP4*iOL0++*kKO2++*hLO0++*lOK2+++*mPL1+++^ab^ac^ad^ae^cf^bg^hj^hk^gi^fh^il^im,26,0",0.0,7202.827,26.78605,CouldNotStabilize
"*aMM0+*bNM3++*cMN3++*dLM3++*eML3+++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3++*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",0.3036551,3415.024,7.775786,Success
"*aMM0+++++++*bNM2++*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,2",0.0,3822.228,5.808117,CouldNotStabilize
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",16.09606,6538.204,28.10868,Success
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fLN3------*gNL3------^ab^ac^ad^ae^df^ef^cg^bg,5,3",17.91897,2313.327,10.28347,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------*gNL3--------------^ab^ac^ad^ae^df^eg^fc^dg,8,3",7.456934,2083.329,12.06031,Success
"*aMM0*bNM2++++*cMN1++++*dLM2++++*eML4^ab^ac^ad^ae,15,3",0.0,2422.0,11.62948,CouldNotStabilize
"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++^ab^ac^ad^ae^cf^eg,5,3",57.35106,8003.996,20.06007,Success
"*aMM0+++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,10,3",17.45298,6805.537,10.73621,Success
"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,55,3",18.80293,7477.41,19.53611,Success
"*aMM0+++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,3",0.0,2505.359,2.232887e-05,CouldNotStabilize
"*aMM0+*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,24,3",27.90486,5747.429,29.59088,Success
"*aMM2++++++++++++++++*bMN0--------*cMO3++++++++*dLN1----------------*eLO1----*fNN2----------------*gMP2++++++++++++++++*hKN3++++++++++++++++*iKM1--------*jNM4----------------*kON4----------------*lOO4----------------*mNO4----------------*nPN0++++++++^ab^bc^bd^de^bf^cg^dh^hi^aj^fk^kl^lm^kn,70,3",0.0,11577.61,1.966689,CouldNotStabilize
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3",21.96178,6918.18,26.51803,Success
"*aMM0*bNM2*cMN2*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",0.0,1756.0,0.3003936,CouldNotStabilize
"*aMM0-----*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg^fc^eg,30,3",16.93386,4859.669,33.46198,Success
"*aMM0++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",0.0,2452.178,0.03359459,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3-----------------^ab^ac^ad^ae^df^eg^cf^gb,1,3",19.53143,2067.695,11.19817,Success
"*aMM0+++++++++*bNM2+++*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,1,0",0.0,4433.714,5.342132,CouldNotStabilize
"*aMM0----*bNM2++*cMN1++*dLM2++*eML1++*fOM2+*gNN0-----*hNL3-*iMO1+*jLN3-*kKM2+*lLL0-----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^in^ho^kp^mq^cg^dj^eh^jn^fo^pj^hq^el,16,3",74.45229,3547.598,13.72144,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------*gNL3-----------^ab^ac^ad^ae^df^eg^ef^dg,21,3",0.0,1777.51,0.000127855,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fOM2*gNN0------*hNL3*iMO1*jLN3*kKM2*lLL0------*mMK1*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pj^mq^iq^he,16,3",39.39719,3509.808,13.1466,Success
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++^ab^ac^ad^ae^df^eg^fc,34,3",9.743201,5638.56,45.98434,HitBoundary
