config,range,cost,velocity,result
"*aMM0*bMN1*cNM1*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3+*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,11910.75,2.767225,CouldNotStabilize
"*aMM0*bMN1*cNM1+*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3+*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,11937.44,2.947708,CouldNotStabilize
"*aMM0*bMN1*cNM1++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3+*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,11977.25,3.151297,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3+*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,12638.75,3.937205,CouldNotStabilize
"*aMM0*bMN1*cNM1++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3+*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,12106.75,4.044617,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3+*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15382.75,3.460566,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15387.49,3.457533,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15397.5,3.437247,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15419.69,2.159212,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15473.5,1.828499,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4+*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15473.5,1.828499,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15473.5,1.828499,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15473.5,1.828499,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15473.5,1.828499,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15473.5,1.828499,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15457.32,1.931059,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4+*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3--*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15475.37,0.4473603,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15479.6,0.4184006,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15467.37,0.5684626,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3--------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15453.22,0.9100192,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15431.54,1.764932,CouldNotStabilize
"*aMM0*bMN1++*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15471.35,4.514247,CouldNotStabilize
"*aMM0*bMN1++++*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",0.0,15600.85,9.208745,CouldNotStabilize
