config,range,cost,velocity,result
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1*gMO2++++++*hKM1++++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.09743617,3700.185,20.47095,CouldNotStabilize
"*aMM0+++++++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLN0++*gNL0++*hOM1++*iMO2++*jMK2++*kKM1++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3",1.896058,10267.99,13.79445,HitBoundary
"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc,31,3",-0.269275,5174.977,0.0005010435,CouldNotStabilize
"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^fc,35,3",11.23553,4696.821,28.47231,Success
"*aMM3----------------*bLM3++++++++++++++++*cNM0++++++++*dNL2++++++++++++++++*eOL2++*fKM1----*gKN4----------------*hNN0--------*iOK4+*jLN4----------------*kNK1++++++++++++++++^ab^bc^cd^de^bf^fg^dh^ai^ej,70,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3-----------^ab^ac^ad^ae^df^eg^cf,32,3",-0.2824748,1928.578,0.6997975,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^ef^dg^fc^gb,15,3",7.670848,3630.402,11.16585,Success
"*aMM0---*bNM2+++*cMN0+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^fc^gb,39,3",-0.4652829,5888.151,3.57768,CouldNotStabilize
"*aMM0+++++*bNM3++*cMN3+++*dLM3++*eML3++*fOM2+++++*gMO2+++++*hMK3+++*iKM3^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.5194845,3944.8,3.631316,CouldNotStabilize
"*aMM3----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^ei^bg^fc^hb,10,3",-0.139985,3528.098,12.7312,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3++*gLL3^ab^ac^ad^ae^bf^df^ef^dg^bg,8,3",9.613045,4315.211,17.74936,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM2+++*iMO2++++*jMK2++++*kKM1+++*lNN3*mLL3^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,60,3",3.11881,8138.48,12.12489,HitBoundary
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3++++++++++++++*gMO3++++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.7985412,3874.076,10.31655,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3-------^ab^ac^ad^ae^df^eg^bf^cg,0,3",13.61483,1802.365,11.02292,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1++*gKM2++*hMK1++*iOM2++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,55,3",-0.07829505,5761.536,0.001131664,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dLL4----*eLM4++++*fNK1++++++++++++++++*gOK3----^ab^bc^bd^de^bf^fg,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN2+++++*dLM2+++++*eML1+++++*fLL4++++*gNN2++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,80,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2++*cMN1+*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,32,3",10.68403,5935.414,26.7434,Success
"*aMM4+++++++++*bNM4++++++++++++++++*cNL0++++++++++++++++^ab^bc,70,3",-0.4948347,6681.479,7.85417e-09,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jc^kb,22,3",22.25717,5821.393,33.51677,Success
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+*gKM2++*hMK1++*iOM2++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3",-0.1791478,5954.498,45.64389,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN0----*gNL0----^ab^ac^ad^ae^df^eg^cf^gb,14,3",-0.1568103,3471.311,0.005582038,CouldNotStabilize
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jON0^ab^ac^ad^ae^cf^bg^dh^ei^gj,13,3",-0.009368287,4560.644,16.05132,CouldNotStabilize
"*aMM0+++++*bNM3+*cMN2+++*dLM2+++*eML2+++*fNN3*gLL3*hOM2*iKM2^ab^ac^ad^ae^cf^eg^bh^di,5,3",-0.1055615,3671.009,3.372049,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN2*gNL2^ab^ac^ad^ae^df^bg,10,3",3.40254,3626.201,14.63397,Success
"*aMM0+++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,65,3",3.174047,6688.951,24.54513,HitBoundary
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,60,3",10.31439,5821.393,26.94061,Success
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,26,0",-0.01013048,3098.249,0.6031738,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,55,3",13.49975,6057.31,29.52463,Success
"*aMM0++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^gk,55,3",19.93558,8061.552,16.67358,Success
"*aMM0++++++++++*bNM2+++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4-----------------*gNL3----------------^ab^ac^ad^ae^df^ef^cg^cg,6,3",0.0,0.0,0.0,Timeout
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg,37,3",5.31303,5687.779,31.44564,HitBoundary
"*aMM0+*bNM3*cMN1+++*dLM2+++*eML1+++*fLN3+++++*gNL3+++++^ab^ac^ad^ae^cf^bg,26,0",-0.46618,2672.047,11.14469,CouldNotStabilize
"*aMM2*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0*gLN0^ab^ac^ad^ae^ef^dg^bf^cg,30,3",-0.08740606,3878.25,5.490422,CouldNotStabilize
"*aMM2++++++++++++++++*bML4--------*cNL0++++++++++++++++*dMK4----------------*eNK1++++++++++++++++*fMJ0++*gNJ0++++++++++++++++^ab^bc^cd^be^ef,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,45,3",22.19587,7600.813,18.64826,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+*eML1+++*fNN3*gLL3*iNL1*hLN4^ab^ac^ad^ae^cf^bf^eg^dg^dh^ei^ib^hc,20,3",-0.7200043,3613.027,18.39523,CouldNotStabilize
"*aMM2++++++++++++++++*bNM2++++*cOM4++++++++++++++++*dPM3----------------*eNL0++++++++++++++++*fNK1----------------*gMK1----------------*hNJ3++++++++++++++++^ab^bc^cd^de^df^dg^ch,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1++++*gKM2++++*hMK1++++*iOM2++++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,20,3",32.57469,7833.266,19.13616,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hMJ1++++*iLM2++*jMN4----------------*kLN4----------------^ab^bc^cd^de^bf^fg^ah^fi^hj^hk,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMK2++*gKM2++^ab^ac^ad^ae^df^eg,2,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNL0*gLN0*hMO2*iOM1^ab^ac^ad^ae^ef^dg^ch^bi,5,3",36.20238,6721.951,27.50367,Success
"*aMM0---*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3",10.40411,5680.927,28.2599,Success
"*aMM2+*bNM0++++*cMN4+++*dLM4+++*eML0*fOM2+++*gMO2+++*hKM1+++*iMK1+++*jNN4++++++*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.8954257,4808.187,4.780874,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK1----------------*hPK4----------------*iOL3++++++++*jPL0++++++++++++++++*kMN4----------------^ab^bc^cd^ce^df^dg^ah^di^fj,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2++*gMO2++*hKM2++*iMK2+++*jNN1+++++*kLL3++^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.0002716639,3186.303,0.8363425,CouldNotStabilize
"*aMM0++++*bNM1++*cMN2++*dLM1+++*eML2++*fLN3++*gNL3++*hNO0*iOL3+^ab^ac^ad^ae^df^bg^eh^di^ef^cg^hb^ic,30,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM3+++*cMN3+++*dLM3++*eML3+*fOM1++++*gMO2+++++*hKM1+++++*iMK2+++++*kLL3++*jNN3++*lLN3++*mNL3++^ab^ac^ad^ae^bf^cg^dh^ei^em^cl^bj^dk,15,3",-0.04551698,3883.569,0.7881601,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gNL0*hLN0*iMO2*jKM1*kMK2^ab^ac^ad^ae^bf^eg^gb^dh^hc^di^dj^ek,5,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fOM1+++++*gMO2+++++*hKM4*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.6217752,3806.228,3.953714,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1+++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^df^eg^bf,5,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++*kLN0+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3",20.52784,6797.16,29.64752,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3--*gNL3--^ab^ac^ad^ae^cf^dg,5,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,30,3",17.52818,5821.393,31.71796,Success
"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bj,42,3",13.47251,5393.972,30.83161,Success
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM2*gMO2+++*hKM1*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.421889,3481.304,5.510213,CouldNotStabilize
"*aMM1+*bNM3++*cMN3++*dLM3+*eML3+++*fOM1+++++++*gMO2+++++++*hKM1+++++++*iMK2+++++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",0.0,0.0,0.0,Error
"*aMM0++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN0+++*gNL0+++*hOM1+++++*iMO2+++++*jMK2+++++*kKM1+++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,20,3",4.634292,9872.594,30.26556,HitBoundary
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------------*gNL3-------------------^ab^ac^ad^ae^cf^df^eg^bg,20,3",0.4102903,1894.006,3.10587,Success
"*aMM2++++++++++++++++*bNM0----*cOM4++*dNN2--------*eON0*fKM1----------------*gLM4++++++++++++++++*hMO2++++++++++++++++*iLL3----------------*jMN0----------------*kLK1----------------^ab^bc^bd^de^cf^cg^eh^ai^gj^ik,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1*dLM2*eML2*fNN4*gLL4^ab^ac^ad^ae^cf^eg^bf^dg,20,3",-0.5255255,1938.688,10.36317,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3+++^ab^ac^ad^ae^cf^eg^bf^dg,10,3",0.2814921,2757.067,7.479443,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3--------------^ab^ac^ad^ae^df^eg^cf,11,3",-0.003220696,1906.685,0.4060521,CouldNotStabilize
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM1*gMO2^ab^ac^ad^ae^bf,10,0",0.0,0.0,0.0,Timeout
"*aMM0--------*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,60,3",4.55353,4793.065,21.86916,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+++*gLN0+++^ab^ac^ad^ae^ef^dg,25,3",5.059304,7456.919,28.85231,HitBoundary
"*aMM4*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",-0.05157114,4583.786,1.022616,CouldNotStabilize
"*aMM1+*bNM0++*cNL0++*dLN4++*eML4++*fKM2+++*gMK1+++*hMO1+++*iOM2+++*jNN4+++*kLL4^ab^ac^ad^ae^bf^cf^eg^dg^ch^dh^bi^ei,5,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fMO1+++*gOM1+++*hKM1+++*iMK1+++*jLN3++++++*kNL3++++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^dk^kc^ek,5,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL0++++*gNN0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,64,3",0.0,0.0,0.0,Timeout
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++++*fLN3+*gNL3+^ab^ac^ad^ae^cf^bg,26,0",-0.00167648,3276.262,1.656213,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3++*gLL3+^ab^ac^ad^ae^cf^eg^bf^dg,10,3",13.62073,3644.28,4.953401,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM2+*gMO1+*hKM1++*iMK1++*jLN3+*kNL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3++*gLL3+^ab^ac^ad^ae^cf^eg^bf^dg,10,3",9.291644,3940.03,20.27029,Success
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,53,3",9.406292,5456.607,26.34594,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------------*gNL3------------------^ab^ac^ad^ae^dc^bf^dg^dg,20,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM2++*gMO1++*hKM2++*iMK1++*jLN3+*kNL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++*lLN1++++*mNL1+++++^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",-0.00333622,4351.581,0.2351637,CouldNotStabilize
"*aMM3--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,43,3",-0.08005258,5431.915,5.293291,CouldNotStabilize
"*aMM0++++++++*bNM4*cMN4*dLM4*eML4*fKM2^ab^ac^ad^ae^cf,10,0",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3*gLL3^ab^ac^ad^ae^cf^eg^bf^dg,10,3",9.184123,4305.902,14.13243,Success
"*aMM0+++*bNM3+*cMN2*dLM3*eML0+*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.02192,5283.863,27.66219,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,56,3",11.32822,5821.393,27.64734,Success
"*aMM4*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,57,3",-0.03869333,4743.036,1.645398,CouldNotStabilize
"*aMM0*bNM2++*cMN1+++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3",-3.217514e-05,6593.766,0.1498407,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1+++++*iMK2+++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0103917,3445.56,0.2508468,CouldNotStabilize
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3",-0.005994133,7415.484,0.131103,CouldNotStabilize
"*aMM0+++++*bNM3+*cMN3*dLM3*eML3*fOM2++++*gMO1+++*hKM2+++*iMK1+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-4.005079e-05,3869.11,0.4043493,CouldNotStabilize
"*aMM0+++++*bNM1*cMN3*dLM3+++++*eML3+++++*fOM1+++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0003523317,3837.667,3.262326,CouldNotStabilize
"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMO3+++++++++*hKM4*iMK3++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.004744966,4312.311,4.73599,CouldNotStabilize
"*aMM0-----*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3",7.227233,5437.669,25.28481,Success
"*aMM4++++++++*bNM4++++++++++++++++*cOM3----------------*dNL0++++++++++++++++*eOL2----^ab^bc^cd^ae,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2+*gOM1-*hKM2+*iMK2+*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN4^ab^ac^ad^ae^cf^bg^bh^ch,26,0",11.63742,5502.535,9.333781,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------------*gNL3----------------^ab^ac^ad^ae^df^ef^cg,9,3",0.0,0.0,0.0,Timeout
"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fOM1+++*gMO2+++*hMK2+++*iKM1+++*jLN0++++*kNL0++++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,35,3",34.37099,8017.905,23.97846,Success
"*aMM0+++++*bNM3+++*cMN1+++*dLM3*eML3*fOM1*gMO2*hKM1*iMK2+++^ab^ac^ad^ae^bf^cg^bh^di^eg,5,3",0.0,0.0,0.0,Timeout
"*aMM1++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1^ab^bc^cd^ae,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------*gNL3--------^ab^ac^ad^ae^df^eg^cf,8,3",-0.0003262472,2296.592,0.1436642,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3+++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,14,3",2.847631,5346.384,15.41258,Success
"*aMM4++++++++*bNM0++++++++++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------*hLM4----*iPL1++++++++++++++++^ab^bc^cd^be^cf^eg^gh^ei,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2++*cMN2+++*dLM1++*eML2+++*fNL3-----*gLN3-----^ab^ac^ad^ae^ef^dg,8,3",-0.1311405,3478.483,2.275042,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN2*iNL0^ab^ac^ad^ae^bf^cf^eg^dg^ch^dh^bi,10,3",-0.7913169,4418.428,26.09066,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,3",-0.3937947,5828.675,3.054258,CouldNotStabilize
"*aMM0*bNM2++*cMN1+*dLM2+*eML1+*fOM3*gNN4*hNL3*iMO1*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,3",-0.3520415,2376.865,33.25551,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1+++*iMK3^ab^ac^ad^ae^bf^bg^ch^di^cg,5,3",0.0,0.0,0.0,Timeout
"*aMM4+++++++*bNM0++++*cMN3+++*dLM4+++*eML4++++++*fMO1+++++++*gKM2+++++++*hKN4*iKO1+++*jNO4*kOO2++*lOM2+++++++*mOL4*nOK1+++*oMK1++++++++*pLK4*qKK2++*rLN3++++++++++*sNL3++++++++++^ab^ac^ad^ae^cf^dg^gh^hi^fj^jk^bl^lm^mn^eo^op^pq^hr^ms,14,3",-0.03192668,6177.217,7.736776,CouldNotStabilize
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++++*gKM2+++++*hMK1+++++*iOM2+++++*jNL3*kLN3^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,60,3",0.1617747,4193.929,3.674431,Success
"*aMM0*bNM2*cMN0*dLM4*eML0*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,0",-0.7262276,4478.0,0.2285767,CouldNotStabilize
"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fOM1*gMO2*hKM1*iMK2+^ab^ac^ad^ae^bf^cg^dh^ei,10,0",-4.39945e-05,3110.047,0.08942898,CouldNotStabilize
"*aMM0-*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,11,0",-0.1278822,1744.19,0.3876264,CouldNotStabilize
"*aMM4*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,53,3",-0.0005102158,4743.036,1.332265,CouldNotStabilize
"*aMM4+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,20,3",0.0,0.0,0.0,Error
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++^ab^ac^ad^ae^cf^dg^eh^bi,36,3",-0.04609801,2497.357,4.126424e-07,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3",-0.02689535,6013.56,1.076536,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3----------------^ab^ac^ad^ae^df^eg^bf^cg,9,3",0.8162746,1908.481,15.1709,Success
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ie^ei,41,3",11.07672,5034.607,28.88538,Success
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2++*gMO2++*hKM2++*iMK2+++*jNN3+++*kLL3++^ab^ac^ad^ae^bf^cg^dh^ei^bj^cj^dk^ek,5,3",-0.0008995596,2911.688,0.3295457,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lLO3*mOL3^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm,72,3",16.93303,9265.937,12.94786,Success
