config,range,cost,velocity,result
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4940411,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4940411,15452.92,1.831869,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3--*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4288588,15475.37,0.4473603,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3-*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4791534,15479.6,0.4184006,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4317542,15467.37,0.5684626,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3--------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4400322,15453.22,0.9100192,CouldNotStabilize
"*aMM0*bMN1+*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.441775,15431.54,1.764932,CouldNotStabilize
"*aMM0*bMN1++*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4819647,15471.35,4.514247,CouldNotStabilize
"*aMM0*bMN1++++*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.2432624,15600.85,9.208745,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3694572,18876.86,3.190493,CouldNotStabilize
"*aMM0*bMN1++++++++*cNM1++++++++++++++++*dML2-*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.2109974,16132.85,8.362175,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2--*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3694572,18876.86,3.190493,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2----*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3694572,18876.86,3.190493,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2----------------*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3694572,18876.86,3.190493,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2--------*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3694572,18876.86,3.190493,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2----------------*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1+*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3370157,18903.54,3.94103,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3^ab^ac^ad^ae,0,3",-0.4097979,1914.101,16.55493,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3^ab^ac^ad^ae^bf,0,3",-0.7347369,1994.202,3.591404,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0^ab^ac^ad^ae^bf^fg,0,3",-0.792705,3394.202,1.182889,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2^ab^ac^ad,0,3",-0.5512167,1834.0,28.54241,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2----------------*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1++*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.3658658,18943.36,4.235411,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0^ab^ac^ad^ae^bf^fg^ch,0,3",-0.1590673,4794.202,7.025593,CouldNotStabilize
"*aMM0*bMN1++++++++++++++++*cNM1++++++++++++++++*dML2----------------*eLM2*fLL1*gOM1----------------*hKL3*iNN2*jKK1-*kKJ1++++*lON0*mLJ0*nPN3++++++++++++++++*oOL0----------------*pOK1*qOJ4*rPJ4++++++++++++++++*sMK0*tNO1*uNP2*vNK1*wPM3*xPL2*yLK4++++++++++++++++*zPO2*!NJ1*@JL4*#OO3*$JK4*%MP3*&PP0*(LP3----------------*)LO4*_KO4*=OP0*[JM4++++++++++++++++*]JN3*{NL0*}JJ4*<KN2*>PK4++++++++++++++++^ab^ac^ad^ae^df^ef^cg^fh^bi^ci^hj^jk^il^gl^km^ln^go^op^pq^qr^ds^it^tu^pv^sv^gw^nw^ox^wx^sy^jy^my^fy^nz^q!^v!^h@^z#^t#^l#^j$^@$^u%^z&^%(^()^)_^&=^u=^#=^@[^[]^o{^d{^v{^c{^k}^$}^]<^_<^p>^r>^x>,90,3",-0.4049889,19072.86,5.375044,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1^ab^ac^ad^ae^bf^fg^ch^hi,0,3",-0.5840026,4872.202,2.208079,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk,0,3",-0.5288199,6350.202,3.871405,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0^ab^ac^ad^ae^bf^fg^ch^hi^fj,0,3",-0.6766173,6272.202,7.401136,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl,0,3",-0.5802951,6430.303,4.382596,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm,0,3",-0.5803099,6430.303,4.381583,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn,0,3",-0.6068365,6430.303,0.7602096,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn,90,3",-0.4616505,6430.303,2.682856,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq,90,3",-0.54505,9230.303,1.380556,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo,90,3",-0.4276844,6430.303,3.074918,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot,90,3",-0.6726403,9230.303,0.6149829,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep,90,3",-0.5396698,7830.303,0.2359895,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps,90,3",-0.6721811,9230.303,0.6246184,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr,90,3",-0.5510392,9230.303,1.119881,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu,90,3",-0.6721905,9230.303,0.6232144,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv,90,3",-0.6403924,9308.303,0.7758158,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw,90,3",-0.6262926,9308.303,0.7309136,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx,90,3",-0.6481032,10708.3,0.6135963,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0*yOP0^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx^vy,90,3",-0.6526127,12108.3,0.5268105,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0*yOP0*zLL0^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx^vy^cz^tz^mz^dz,90,3",-0.6506651,13508.3,0.5285159,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0*yOP0*zLL0*!PP1^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx^vy^cz^tz^mz^dz^y!,90,3",-0.631317,13586.3,0.5619658,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0*yOP0*zLL0*!PP1*@MP3^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx^vy^cz^tz^mz^dz^y!^p@,90,3",-0.6319749,13666.4,0.5700281,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0*yOP0*zLL0*!PP1*@MP3*#NP1*$JO2*%JP3^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx^vy^cz^tz^mz^dz^y!^p@^y#^@#^w$^$%,90,3",-0.6434633,13902.5,0.9703442,CouldNotStabilize
"*aMM0*bNM1*cML2*dLM2*eMN3*fOM3*gOL0*hMK0*iNK1*jON0*kOK1*lNN3*mLK4*nPN4*oKK4*pMO0*qLJ0*rPM4*sLO4*tKL4*uJL4*vOO1*wKO4*xNL0*yOP0*zLL0*!PP1*@MP3*#NP1^ab^ac^ad^ae^bf^fg^ch^hi^fj^ik^gk^jl^el^bl^hm^jn^mo^ep^mq^fr^nr^ps^ot^tu^jv^sw^gx^cx^ix^bx^vy^cz^tz^mz^dz^y!^p@^y#^@#,90,3",-0.6172435,13744.4,0.7472386,CouldNotStabilize
