config,range,cost,velocity,result
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,42,3",20.21202,6211.144,30.15136,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3---*gNL3---^ab^ac^ad^ae^cf^eg,3,3",36.0627,2153.521,9.435088,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------------*gNL3-------------------^ab^ac^ad^ae^df^eg^cf^gb,2,3",12.55364,1894.006,11.64035,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3-------^ab^ac^ad^ae^df^eg^cf^gb,1,3",16.4508,1802.365,10.81854,CouldNotStabilize
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fOM1+++++*gMO2+++++*hKM1*iMK0^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.4739554,5206.229,1.485913,CouldNotStabilize
"*aMM0++++++++++*bNM4+++++*cMN1+++++*dLM2+++++++*eML2+++++++*fLL4*gNL0^ab^ac^ad^ae^ef^dg,7,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2++*cMN1+*dLM2*eML1*fNN3*gLL3^ab^ac^ad^ae^cf^bf^eg^dg,20,3",-0.4985548,1997.579,6.400988,CouldNotStabilize
"*aMM2++++++++++++++++*bNM3++++++++++++++++*cNL0++++++++++++++++*dNK1----------------*eOL2++++++++++++++++*fNN3++++++++++++++++*gMN4----------------^ab^bc^cd^de^ef^eg,70,3",0.0,0.0,0.0,Timeout
"*aMM0++*bNM2+++*cMN1+*dLM2+++*eML1++^ab^ac^ad^ae,5,3",-3.845676e-05,2629.289,0.2183382,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fMO0*gOM0^ab^ac^ad^ae^cf^bg,12,3",-0.7552558,6945.701,6.941333,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3*gLL3*hLN3*iNL0^ab^ac^ad^ae^cf^eg^ch^ei,5,3",-0.7169659,5406.253,53.00673,CouldNotStabilize
"*aMM0+*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0+*gNL0+^ab^ac^ad^ae^ef^dg,5,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,30,3",18.79944,5975.227,31.12784,Success
"*aMM0+++++*bNM2+++*cMN1+++++*dLM2+++++*eML1+++^ab^ac^ad^ae,10,3",-0.0001126077,3807.951,1.46651,CouldNotStabilize
"*aMM0--*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN0*gNL0^ab^ac^ad^ae^df^eg^gb^fc,5,3",33.97755,5174.357,38.06141,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML2*fNN3*gLL3^ab^ac^ad^ae^cf^bf^eg^dg,20,3",-0.6858653,3508.339,25.01922,CouldNotStabilize
"*aMM0+++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM0*hKM1++++++*iMK2+++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cMN4----*dLN2----*eKN1++++++++++++++++^ab^ac^bd^ce,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1+^ab^ac^ad^ae^df,5,3",0.0,0.0,0.0,Timeout
"*aMM4++++++++++++++++*bNM0++++++++*cNN2*dML3*eNL0++++++++++++++++*fON1++++++++*gOO4----------------^ab^bc^cd^de^df^fg,70,3",0.0,0.0,0.0,Timeout
"*aMM4*bNM2++*cMN1++*dLM2++*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,0",0.0,0.0,0.0,Error
"*aMM0+*bNM3+++*cMN4+++*dLM4+++*eML4+++*fKM2+++++*gMK1+++++*hMO1+++++*iOM2+++++*jNN4*kLL4*lLN3++++++++++*mNL3++++++++++^ab^ac^ad^ae^df^eg^ch^bi^bj^dk^cl^bm^cj^ke^ld^me,10,3",-0.002573554,3620.148,1.106652,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM1++++*eML1++++*fNL3*gLN3^ab^ac^ad^ae^bf^eg^bf^cg,10,3",-0.002266273,3926.152,8.109531,CouldNotStabilize
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++++*eML3+++*fOM1+++*gMO2*hKM1*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.4403097,3491.664,6.086285,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+*gLL3+*hLN4*iNL3^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,9,3",-0.002814425,3472.839,4.314902,CouldNotStabilize
"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fNN3*gNL3*hLN3*iLL4^ab^ac^ad^ae^bf^bg^ch^di^cf^dh^eg^ei,10,1",-0.001458543,3011.662,0.3684932,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2+*eML1+*fOM2*gNN0------*hNL3*iMO1*jLN3*kKM2*lLL0------*mMK1*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pj^mq^hq^le,12,3",72.87085,3430.183,12.4991,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----^ab^ac^ad^ae^cf,10,3",-0.0009316018,1756.81,2.530999,CouldNotStabilize
"*aMM0+++++*bNM1+++*cMN1+++*dLM2+++*eML1+++*fNL3+++++++*gLN3+++++++^ab^ac^ad^ae^ef^dg,17,3",-0.006275374,3701.751,7.714973,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3+++*gNL3+++++++^ab^ac^ad^ae^df^eg,8,3",-0.001840159,2934.762,1.485168,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN3^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^ib^el^le^bm^cm,20,3",2.966992,6742.402,19.26375,HitBoundary
"*aMM4++++++++++++++++*bMN0++++++++++++++++*cNN2----------------*dML3----------------*eNL2++++++++++++++++*fNM3----------------*gMK4----------------^ab^bc^cd^de^df^eg,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2++^ab^ac^ad^ae^cf^bg^dh^ei,25,3",8.526648,6652.474,9.85842,Success
"*aMM0++++*bNM2+*cMN1+*dLM2++*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,3",-0.001643896,3041.912,0.4308545,CouldNotStabilize
"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fNL3-------*gLN3-------^ab^ac^ad^ae^ef^dg,12,3",8.248466,3106.406,11.45779,Success
"*aMM0+++++*bNM1+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL1*hLN1^ab^ac^ad^ae^cf^bf^eg^dg^hc^ib^ei^dh,20,3",-0.003886324,3786.402,4.412465,CouldNotStabilize
"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3",17.25101,8377.48,17.791,Success
"*aMM2++++++++++++++++*bMN0++++++++++++++++*cNN2----------------*dML3----------------*eNL2++++++++++++++++*fNM3----------------*gMK4----------------^ab^bc^cd^ae^ef^dg,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fOM1*gNN4*hNL4*iMO3*jLN4*kKM3*lLL4*mMK2^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",-0.2631922,2494.202,31.65243,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------*gNL3---------^ab^ac^ad^ae^df^dg^ef^cg^bb,5,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+^ab^bc^cd^de^af,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0+++++*gLL0++++++^ab^ac^ad^ae^bf^cf^dg^eg,20,3",-0.05771137,9350.024,2.253051,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM2*gMO2+++++*hKM1++++++*iMK2+++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.0001918517,3322.125,1.217474,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL0++++*gLN1+++*hNL0++*iNN0++^ab^ac^ad^ae^ef^cg^eh^ci,15,3",-0.7006102,10128.86,17.94927,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN2*iLL2^ab^ac^ad^ae^df^bg^eh^di^ef^cg^hb^ic,35,3",0.0,0.0,0.0,Timeout
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++^ab^cc,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------*gNL3--------------^ab^ac^ad^ae^df^ef^cg^eg,7,3",-0.0005209367,2085.838,0.1188794,CouldNotStabilize
"*aMM0+*bNM2+*cMN1*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,2",-9.264209e-06,2121.081,0.134807,CouldNotStabilize
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,81,3",8.695195,6438.81,25.66517,Success
"*aMM0--*bNM2++*cMN1++*dLM2+*eML1+*fLN3--*gNL3-^ab^ac^ad^ae^df^bg,5,3",-0.002229026,1923.892,0.1823411,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+^ab^ac^ad^ae,22,3",-0.3732815,2629.289,14.30007,CouldNotStabilize
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3+++*hKM3+++*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.07281381,4017.593,9.103334,CouldNotStabilize
"*aMM4+*bNM0+++*cMN4+++*dLM4++*eML4++++++*fMO1++++++++*gKM2++++++++*hKN4*iKO1++*jNO4*kOO2++*lOM2++++++++*mOL4*nOK1++*oMK1++++++++*pLK4*qKK2+++^ab^ac^ad^ae^cf^dg^gh^hi^fj^jk^bl^lm^mn^eo^op^pq,14,3",-0.02643437,6050.923,5.819805,CouldNotStabilize
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fLN0-*gNL0-^ab^ac^ad^ae^cf^eg,5,3",40.48494,5022.357,32.11308,Success
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1++^ab^ac^ad^ae,15,1",1.697493,2669.102,12.96708,Success
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,44,3",10.48318,10251.79,14.19894,Success
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3+*gNL3+++++++*hNK2*iOL4^ab^ac^ad^ae^cf^bg^gh^gi,26,0",-0.511415,3216.492,24.67901,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fMO1+++*gOM2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.0008267557,4270.451,15.61055,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMO2++++*hMK3+++*iKM3+++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.01364639,4010.846,4.56526,CouldNotStabilize
"*aMM0+*bNM3+*cMN3+*dLM3+*eML3+*fOM1++++*gMO2++++*hKM1++++*iMK2++++*kLL3+*jNN3+^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,60,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3------^ab^ac^ad^ae^cf^eg,10,3",-0.003794144,1959.662,0.1471263,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1++*dLM2+++*eML1+++++*fLN4*gNL4*hNN0^ab^ac^ad^ae^df^eg^fc^gb^ch^bh,30,3",-0.251033,4095.956,8.983259,CouldNotStabilize
"*aMM0+*bNM2+*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,0",-0.02870769,2347.782,11.20992,CouldNotStabilize
"*aMM0++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bk,55,3",11.57768,6953.375,34.2453,HitBoundary
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fOM2*gNN0------*hNL3*iMO1*jLN3*kKM2*lLL0------*mMK1*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^en^jn^ho^fo^kp^pj^mq^hq^el,27,3",1.985555,3509.808,20.59636,Success
"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,85,3",2.835624,6966.184,23.89739,HitBoundary
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------*gNL3--------^ab^ac^ad^ae^df^eg^cf^gg,21,3",-0.0502916,1795.73,0.0001010661,CouldNotStabilize
"*aMM0++++++++++++++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3*gNL3*hMO0^ab^ac^ad^ae^cf^bg^bh,12,0",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3----*gNL3----^ab^ac^ad^ae^cf^eg,30,3",-0.2704808,1977.874,0.0002331505,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0++*gLN0++^ab^ac^ad^ae^ef^cg,5,3",55.08962,7030.154,23.94249,Success
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------*hLM4----*iPL1++++++++++++++++*jKM1++++++++++++++++*kOM4++++++++++++++++*lMN0*mKN4----*nNJ1----^ab^bc^cd^de^df^dg^gh^ci^fj^jk^kl^im^bn,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",21.36732,8155.23,18.29765,Success
"*aMM4+++++++++*bNM4++++++++++++++++*cOM3----------------*dMN1++++++++++++++++*eLN3++^ab^bc^cd,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2++*gMO2+++*hKM2++*iMK2+++*jNN1+++++*kLL0^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.02932556,4552.456,3.871376,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1+*iMK2*jNN3++++++*kLL1++++^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.04180024,3274.508,4.305834,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++^ab^ac^ad^ae^bf^cg^dh^ei^bj^cj^dk^ek,5,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM1*cMN1+*dLM2+*eML1+^ab^ac^ad^ae,10,3",-0.4119769,2174.456,8.475557,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN3^ab^bc^cd,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3+*iLN3+^ab^ac^ad^ae^df^bg^eh^di^ef^cg^hb^ic,54,3",2.920211,7466.009,7.067852,HitBoundary
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN2^ab^ac^ad^ae^cf^dg^eh^bi^ei,33,3",13.42104,4766.436,30.9023,Success
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO2+*jLN4*kKM4*lLL4*mMK3^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,5,0",-0.4150304,3026.686,28.12916,CouldNotStabilize
"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg,30,3",4.970773,6817.277,26.9105,HitBoundary
"*aMM0++++++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,61,3",-0.03469381,8943.998,5.505447e-05,CouldNotStabilize
"*aMM0+++++*bNM1*cMN3+++*dLM3+++*eML3+++*fOM1++++++*gMO2+++++*hKM1+++++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0008635584,4456.356,4.022161,CouldNotStabilize
"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN3++*gNL3++*hNN1++*iLL2^ab^ac^ad^ae^cf^bg^dh^ci,10,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3--------------^ab^ac^ad^ae^df^ef^cg^eg,6,3",-0.0003186398,2080.942,0.1135909,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------*gNL3-----------^ab^ac^ad^ae^df^eg^df^cg^gd,30,3",-0.2495504,1931.344,0.0002203067,CouldNotStabilize
"*aMM4+*bNM0++++++++++++++++*cOM3----------------*dMN4----------------*eNN4*fMO1++*gLN2--------*hKN0--------*iLM2++++++++++++++++*jJN0++++++++++++++++^ab^ac^ad^de^cf^fg^fh^hi^hj,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3-----------*gNN3-----------*hLN3------------*iNL3^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.00115531,4343.641,1.615418,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3-------------^ab^ac^ad^ae^df^eg^cf,5,3",-0.000585985,1923.175,0.1264892,CouldNotStabilize
"*aMM0+++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^ge,35,3",-0.01741558,6817.277,0.7278828,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN1*iNL3^ab^ac^ad^ae^cf^bf^eg^dg^ei^ib^dh^hc,20,3",-0.466522,3541.7,47.40627,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------------*gNL3--------------------------^ab^ac^ad^ae^cf^df^eg^gb,10,3",-0.0009691993,1875.343,0.1162891,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------------*gNL3--------------------^ab^ac^ad^ae^df^eg^cf^bg,6,3",7.201145,2056.477,13.77371,Success
"*aMM4++++*bNM0++*cMN0+*dLM0+*eML0+*fOM1+++*gMO2+++*hMK2+++*iKM1+++*jLN0++*kNL0++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,40,3",-0.2937249,11087.36,7.434615,CouldNotStabilize
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*jKL3*kLK3*lOL2*mNK3*nON2*oNO1*pLO1*qKN2^ab^ac^ad^ae^bf^cg^dh^ei^fl^hj^ik^im^fn^go^gp^hq,30,3",-0.4200425,3447.662,12.55343,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,74,3",15.0239,7583.602,22.00277,Success
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0+*gLN0+^ab^ac^ad^ae^ef^dg,34,3",14.82536,4975.221,32.36152,Success
"*aMM0+++++++*bNM4*cMN1+++++*dLM2+++++*eML1+++++*fOM4^ab^ac^ad^ae^bf,10,3",-0.6231313,4323.84,16.45531,CouldNotStabilize
"*aMM3+++*bNM0*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,5,3",-1.022798,2238.948,63.99173,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN2+++*dLM2+++*eML1+++*fNN3+*gLL3+*hLN4*iNL4^ab^ac^ad^ae^cf^eg^bf^dg^ch^dh^ei^ib,10,3",-5.414972,3583.978,19.68025,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2+*gOM1+^ab^ac^ad^ae^df^eg,15,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3------------^ab^ac^ad^ae^df^eg^cf^bg,7,3",0.4436309,1771.977,11.33127,Success
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fOM1*gMO2*hKM1+++++*iMK2++++^ab^ac^ad^ae^bf^cg^df^eg^dh,50,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3-----------------^ab^ac^ad^ae^df^eg^cf^gg,9,3",0.8349037,1899.885,15.33112,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3---------------^ab^ac^ad^ae^df^eg^bg^cf,14,3",-0.00230433,1904.299,0.5827661,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3+*kLN3+*lNN0-------*mLL4^ab^ac^ad^ae^bf^cg^di^eh^bj^bk^ek^cj^cl^dl^dm^em,13,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------------*gNL3----------------^ab^ac^ad^ae^df^ef^bg^bg,3,3",16.04668,2071.877,11.82203,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN0*gLL0*hLN4*iNL0^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",-0.6339624,7670.201,21.09285,CouldNotStabilize
"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^fc,55,3",-0.12291,4556.963,0.01471325,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO0+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,65,3",-0.4487571,7455.44,6.153576,CouldNotStabilize
"*aMM2++++++++++++++++*bNM4++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++*lLN1++++*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",0.0,0.0,0.0,Error
"*aMM0+++++*bNM3++*cMN3++*dLM3++*eML3*fOM1*gMO2*hKM1*iMK2++^ab^ac^ad^ae^bf^cg^bh^ei,5,3",0.0,0.0,0.0,Timeout
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------*hLM4----*iPL1++++++++++++++++^ab^ac^bd^ce^df^fg^fh^hi,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,58,3",19.80409,8723.473,14.20782,Success
"*aMM0+++++*bNM3*cMN3+++*dLM3++*eML3++*fOM2+++++++*gMO1+++++++*hKM2+++++++*iMK1+++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.008368379,5552.444,0.1853059,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^bj,55,3",10.51927,5662.143,28.2409,Success
"*aMM0+++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM3+++++*gKM4++++++++*hMO4++++++++*iMK3++++++++++*jPM4*kMP2+++^ab^ac^ad^ae^bf^cg^dh^ei^fj^fk,5,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2++*cMN1+*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,0",-0.1874303,3075.138,12.81789,CouldNotStabilize
"*aMM0+++++*bNM3+*cMN3+*dLM3+*eML3+*fOM2+++++++*gMO1+++++++*hKM2+++++++*iMK1+++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",12.17545,5537.881,11.63358,CouldNotStabilize
"*aMM0+++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3-*gNL3-^ab^ac^ad^ae^df^eg^fc^gb,40,",-0.1714971,3089.445,11.22861,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM2+*gMO1++*hKM1++*iMK1++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0001894683,4008.388,1.85555,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0*gLL1^ab^ac^ad^ae^bf^eg,5,3",-0.03554957,5623.701,2.397804,CouldNotStabilize
